date,spy_equity
2017-10-05,131249.2242998762
2017-10-06,131099.76002015965
2017-10-09,130883.30039545216
2017-10-10,131228.6048210425
2017-10-11,131434.74572572394
2017-10-12,131238.9235410686
2017-10-13,131398.7065408112
2017-10-16,131573.94516906983
2017-10-17,131666.70588199372
2017-10-18,131795.53272165806
2017-10-19,131831.5988483985
2017-10-20,132511.94286320862
2017-10-23,131996.5277372403
2017-10-24,132228.47891290084
2017-10-25,131573.94516906983
2017-10-26,131743.99300518306
2017-10-27,132821.15422023076
2017-10-30,132326.39449553314
2017-10-31,132532.53540021458
2017-11-01,132707.7740284732
2017-11-02,132759.2957837297
2017-11-03,133202.56069499857
2017-11-06,133408.70159968
2017-11-07,133315.93190614687
2017-11-08,133542.692289662
2017-11-09,133058.24230438125
2017-11-10,133016.9943661046
2017-11-13,133140.71123910675
2017-11-14,132831.47294025685
2017-11-15,132166.6114957905
2017-11-16,133290.15755760475
2017-11-17,132898.4952270756
2017-11-20,133125.23764937223
2017-11-21,133996.23999852
2017-11-22,133877.7228982725
2017-11-24,134186.9252746854
2017-11-27,134119.93891030364
2017-11-28,135480.56407565912
2017-11-29,135398.10412154286
2017-11-30,136583.4996392489
2017-12-01,136300.03568894116
2017-12-04,136135.13374192713
2017-12-05,135645.4929645009
2017-12-06,135671.27629365228
2017-12-07,136099.0406733589
2017-12-08,136841.1892410146
2017-12-11,137253.5159534237
2017-12-12,137495.74992667334
2017-12-13,137480.2763369388
2017-12-14,136918.52126725018
2017-12-15,138058.71737861045
2017-12-18,138934.14716811755
2017-12-19,138400.55528903104
2017-12-20,138328.07279178943
2017-12-21,138612.96465896763
2017-12-22,138576.7189200422
2017-12-26,138410.9458539311
2017-12-27,138478.29144268276
2017-12-28,138763.21025168875
2017-12-29,138239.99097628382
2018-01-02,139229.41163897736
2018-01-03,140110.08610428535
2018-01-04,140700.60606539572
2018-01-05,141638.24453516456
2018-01-08,141897.28122831744
2018-01-09,142218.4188344211
2018-01-10,142000.85459477606
2018-01-11,143036.90258068586
2018-01-12,143969.35923891852
2018-01-16,143477.2128715121
2018-01-17,144844.84291208108
2018-01-18,144601.33369231824
2018-01-19,145259.21720339876
2018-01-22,146440.33795110273
2018-01-23,146751.12091474328
2018-01-24,146694.13894906396
2018-01-25,146756.31170688872
2018-01-26,148455.4429766337
2018-01-29,147471.16820303936
2018-01-30,145958.57316798714
2018-01-31,146031.07362644724
2018-02-01,145865.3095409454
2018-02-02,142689.8469362921
2018-02-05,136722.2051490862
2018-02-06,139415.92093184238
2018-02-07,138659.5740209654
2018-02-08,133458.63378709956
2018-02-09,135463.38417016747
2018-02-12,137452.61606045457
2018-02-13,137794.50785453065
2018-02-14,139654.2124176321
2018-02-15,141436.23471073728
2018-02-16,141477.6532805896
2018-02-20,140591.82394557318
2018-02-21,139892.47696159405
2018-02-22,140073.80444292293
2018-02-23,142306.5006499267
2018-02-26,143958.9866352369
2018-02-27,142161.41890752324
2018-02-28,140721.34229214964
2018-03-01,138675.11047496466
2018-03-02,139389.99391294306
2018-03-05,141001.07928961943
2018-03-06,141358.53447952252
2018-03-07,141306.70738355158
2018-03-08,141990.5089329222
2018-03-09,144461.4966257157
2018-03-12,144280.12424134059
2018-03-13,143347.7035055449
2018-03-14,142612.1018020311
2018-03-15,142456.71930082006
2018-03-16,142611.20374110626
2018-03-19,140681.67494110067
2018-03-20,140920.8824490337
2018-03-21,140650.4403821357
2018-03-22,137134.55880332305
2018-03-23,134211.58602768075
2018-03-26,137883.50569217955
2018-03-27,135537.82444022514
2018-03-28,135137.36111263282
2018-03-29,136864.06285276957
2018-04-02,133909.90940181777
2018-04-03,135626.24751888218
2018-04-04,137077.32538058475
2018-04-05,138159.15651244146
2018-04-06,135080.15463172228
2018-04-09,135745.86025345794
2018-04-10,137904.26886076122
2018-04-11,137181.36573872427
2018-04-12,138309.9678835452
2018-04-13,137904.26886076122
2018-04-16,139038.09772016457
2018-04-17,140525.58297175902
2018-04-18,140629.58740746157
2018-04-19,139849.45984329557
2018-04-20,138663.65121756407
2018-04-23,138642.85212654542
2018-04-24,136775.6667159403
2018-04-25,137113.7237898674
2018-04-26,138507.60415126866
2018-04-27,138637.65235379076
2018-04-30,137571.44748202577
2018-05-01,137815.87272393194
2018-05-02,136890.14254202612
2018-05-03,136588.4030518984
2018-05-04,138356.79278016492
2018-05-07,138824.8711147864
2018-05-08,138824.8711147864
2018-05-09,140166.69088437626
2018-05-10,141477.36590109367
2018-05-11,141909.063787651
2018-05-14,141976.66083346162
2018-05-15,140998.88802096288
2018-05-16,141591.83274657026
2018-05-17,141472.1840895575
2018-05-18,141118.50075553864
2018-05-21,142179.50585454897
2018-05-22,141784.19739666508
2018-05-23,142174.28812057583
2018-05-24,141883.06492387765
2018-05-25,141544.9809081228
2018-05-29,139917.0748503247
2018-05-30,141784.19739666508
2018-05-31,140915.67369566977
2018-06-01,142299.1006279062
2018-06-04,142975.24171758821
2018-06-05,143079.26411450925
2018-06-06,144275.49024696855
2018-06-07,144259.86398687682
2018-06-08,144686.4070037257
2018-06-11,144878.79859564826
2018-06-12,145066.05327908086
2018-06-13,144603.18369782332
2018-06-14,144967.25759674227
2018-06-15,144782.25704623092
2018-06-18,144484.51392721865
2018-06-19,143930.72465793308
2018-06-20,144176.24553416754
2018-06-21,143272.43701943636
2018-06-22,143533.67396185503
2018-06-25,141579.77178835004
2018-06-26,141893.25791537427
2018-06-27,140717.73208723188
2018-06-28,141522.3048697713
2018-06-29,141726.07489361122
2018-07-02,142029.0447272059
2018-07-03,141527.50464252595
2018-07-05,142682.09667051097
2018-07-06,143888.94686371082
2018-07-09,145184.5793599376
2018-07-10,145706.9903805102
2018-07-11,144641.2435198169
2018-07-12,145952.5202373539
2018-07-13,146067.55286121313
2018-07-16,145936.84907421595
2018-07-17,146527.18942314133
2018-07-18,146835.43087436468
2018-07-19,146281.6865081254
2018-07-20,146114.51246697156
2018-07-23,146386.1579355088
2018-07-24,147122.84629274163
2018-07-25,148376.62914987217
2018-07-26,148026.6009238173
2018-07-27,147023.5207544574
2018-07-30,146255.5439546041
2018-07-31,146976.50726504344
2018-08-01,146730.97740819975
2018-08-02,147530.27857311053
2018-08-03,148162.44161930442
2018-08-06,148705.80440125288
2018-08-07,149196.87309554956
2018-08-08,149134.11659812366
2018-08-09,148930.43638037622
2018-08-10,147932.59190620796
2018-08-13,147378.7846757039
2018-08-14,148319.15325068418
2018-08-15,147211.5747121131
2018-08-16,148402.79864522122
2018-08-17,148925.21864640308
2018-08-20,149243.90454618196
2018-08-21,149593.93277223685
2018-08-22,149505.17741103764
2018-08-23,149306.56225690612
2018-08-24,150205.21590192887
2018-08-27,151391.1412755806
2018-08-28,151464.26139607883
2018-08-29,152279.25168534604
2018-08-30,151662.76878289934
2018-08-31,151668.01345870024
2018-09-04,151406.8393805463
2018-09-05,150999.281371648
2018-09-06,150544.75477638195
2018-09-07,150252.2114301243
2018-09-10,150513.4214307152
2018-09-11,151009.71683959427
2018-09-12,151046.28588045263
2018-09-13,151939.6589272375
2018-09-14,151965.75657771254
2018-09-17,151161.23767882862
2018-09-18,151981.40079902275
2018-09-19,152143.4109898589
2018-09-20,153376.37679475232
2018-09-21,153236.2074456076
2018-09-24,152727.15059098697
2018-09-25,152585.43657705156
2018-09-26,152128.86240287696
2018-09-27,152554.00444468312
2018-09-28,152569.73847208582
2018-10-01,153099.7740299101
2018-10-02,153010.57861885775
2018-10-03,153094.5293541092
2018-10-04,151897.9889003262
2018-10-05,151047.81258402482
2018-10-08,151047.81258402482
2018-10-09,150827.41047185738
2018-10-10,146051.68412467168
2018-10-11,142834.70416346434
2018-10-12,144818.44890150087
2018-10-15,144004.98531580582
2018-10-16,147153.79347221067
2018-10-17,147180.00787060594
2018-10-18,145054.6030022895
2018-10-19,144975.8700010112
2018-10-22,144325.09015184594
2018-10-23,143590.3775286477
2018-10-24,139239.82016509594
2018-10-25,141737.89337538174
2018-10-26,139245.07382150608
2018-10-29,138473.6125452645
2018-10-30,140525.5739911498
2018-10-31,142026.51219539795
2018-11-01,143537.91280942017
2018-11-02,142687.74547372805
2018-11-05,143474.96771920007
2018-11-06,144382.83546931137
2018-11-07,147473.8803470323
2018-11-08,147206.26717204746
2018-11-09,145768.31896106567
2018-11-12,143044.61692402998
2018-11-13,142776.93190417116
2018-11-14,141800.8474462111
2018-11-15,143280.7440829909
2018-11-16,143653.36752191404
2018-11-19,141223.5738837417
2018-11-20,138610.04596096202
2018-11-21,139082.35416253933
2018-11-23,138153.4897480059
2018-11-26,140383.86895782364
2018-11-27,140856.19512061946
2018-11-28,144099.47030570533
2018-11-29,143784.6101454661
2018-11-30,144660.97391833502
2018-12-03,146576.50194852278
2018-12-04,141827.06184460636
2018-12-06,141611.91338884906
2018-12-07,138321.4091797273
2018-12-10,138583.81360134823
2018-12-11,138615.3265591999
2018-12-12,139313.28154874558
2018-12-13,139266.04354410045
2018-12-14,136694.5269113835
2018-12-17,134012.80024197354
2018-12-18,133865.88645528347
2018-12-19,131861.1181109971
2018-12-20,129714.70759764932
2018-12-21,127056.90527127635
2018-12-24,123699.67513544107
2018-12-26,129949.56849070625
2018-12-27,130947.28723634503
2018-12-28,130778.33503456009
2018-12-31,131923.81174415827
2019-01-02,132061.0623952973
2019-01-03,128909.71272647525
2019-01-04,133227.61659480084
2019-01-07,134278.0694779446
2019-01-08,135539.69240694877
2019-01-09,136173.14866087443
2019-01-10,136653.4765465103
2019-01-11,136706.25558706152
2019-01-14,135872.21742557903
2019-01-15,137429.4371079852
2019-01-16,137761.9711072247
2019-01-17,138807.1254309121
2019-01-18,140654.67922970082
2019-01-22,138754.3733321886
2019-01-23,139044.7074485712
2019-01-24,139118.58194024628
2019-01-25,140295.7422392718
2019-01-28,139229.4745032421
2019-01-29,139044.7074485712
2019-01-30,141245.8727365048
2019-01-31,142486.4002143851
2019-02-01,142555.03901086852
2019-02-04,143557.91262621572
2019-02-05,144159.7391743695
2019-02-06,143969.69152146069
2019-02-07,142597.2299131162
2019-02-08,142771.42679070204
2019-02-11,142850.5998418335
2019-02-12,144687.5655023187
2019-02-13,145157.34117208805
2019-02-14,144835.3683693243
2019-02-15,146413.63859980807
2019-02-19,146667.04445096236
2019-02-20,146962.7040686291
2019-02-21,146440.0685328253
2019-02-22,147348.0260890291
2019-02-25,147548.64391902293
2019-02-26,147443.04093487424
2019-02-27,147379.67375601947
2019-02-28,147105.19939556907
2019-03-01,148023.65528398394
2019-03-04,147485.26775955892
2019-03-05,147284.6499295651
2019-03-06,146392.54314868423
2019-03-07,145167.92032978236
2019-03-08,144877.58621339974
2019-03-11,146978.47401846878
2019-03-12,147532.78416309075
2019-03-13,148509.30867090396
2019-03-14,148414.3117862773
2019-03-15,149147.51566712186
2019-03-18,149688.3189754346
2019-03-19,149725.44481406634
2019-03-20,149274.75293894927
2019-03-21,150960.844364066
2019-03-22,148055.3568346298
2019-03-25,147943.98829934382
2019-03-26,149046.81609562263
2019-03-27,148267.41596080575
2019-03-28,148829.4045263348
2019-03-29,149767.87819276375
2019-04-01,151543.97328376517
2019-04-02,151618.26088346564
2019-04-03,151856.8577099698
2019-04-04,152259.74580205913
2019-04-05,152996.7484806156
2019-04-08,153113.38863353027
2019-04-09,152328.6989198662
2019-04-10,152848.24512608864
2019-04-11,152805.85665043752
2019-04-12,153839.72234829998
2019-04-15,153738.95991253605
2019-04-16,153839.72234829998
2019-04-17,153463.32705349263
2019-04-18,153765.488632255
2019-04-22,153898.0603859758
2019-04-23,155281.8106201452
2019-04-24,154937.2605657317
2019-04-25,154841.77872820562
2019-04-26,155562.84980595598
2019-04-29,155806.70926947953
2019-04-30,155886.2415449809
2019-05-01,154714.5055339412
2019-05-02,154380.4448311295
2019-05-03,155891.61194931128
2019-05-06,155250.05518584384
2019-05-07,152657.37125712904
2019-05-08,152445.28518912534
2019-05-09,151984.00517570472
2019-05-10,152747.53657398018
2019-05-13,148908.9547630547
2019-05-14,150255.6240616386
2019-05-15,151135.75070978244
2019-05-16,152535.504389632
2019-05-17,151549.30776565854
2019-05-20,150547.2873081899
2019-05-21,151904.54474507732
2019-05-22,151437.94821098182
2019-05-23,149587.6373651539
2019-05-24,149926.91580193877
2019-05-28,148532.50558459185
2019-05-29,147535.76572536113
2019-05-30,147938.69872049667
2019-05-31,145945.2010408167
2019-06-03,145574.02347998248
2019-06-04,148733.96759185503
2019-06-05,150022.38865885558
2019-06-06,150997.88039660527
2019-06-07,152508.95770869454
2019-06-10,153208.8345486193
2019-06-11,153171.70870998758
2019-06-12,152901.28460430808
2019-06-13,153532.24424886273
2019-06-14,153362.5825789472
2019-06-17,153420.83081053052
2019-06-18,155027.37199892735
2019-06-19,155377.29245767125
2019-06-20,156861.7692051676
2019-06-21,156633.76949757623
2019-06-24,156441.96164525478
2019-06-25,154907.6065939944
2019-06-26,154753.12215370816
2019-06-27,155301.85533998703
2019-06-28,156101.02179575904
2019-07-01,157518.17989633142
2019-07-02,157928.4500492227
2019-07-03,159191.0698258534
2019-07-05,159009.94889853726
2019-07-08,158136.15357991334
2019-07-09,158333.27795290964
2019-07-10,159089.87632084553
2019-07-11,159462.80510048315
2019-07-12,160176.691690835
2019-07-15,160229.94670367637
2019-07-16,159713.18448632082
2019-07-17,158626.31523267593
2019-07-18,159207.0373490966
2019-07-19,158322.68083399686
2019-07-22,158711.5771368776
2019-07-23,159846.384882689
2019-07-24,160597.55896263904
2019-07-25,159830.38143700882
2019-07-26,160901.19336131812
2019-07-29,160608.20996520732
2019-07-30,160213.9971416517
2019-07-31,158461.1438673844
2019-08-01,157081.23733397323
2019-08-02,155898.54497965082
2019-08-05,151210.1999604494
2019-08-06,153330.61161002386
2019-08-07,153421.19003490044
2019-08-08,156431.31064268653
2019-08-09,155365.81523905214
2019-08-12,153474.42708652333
2019-08-13,155861.2574900526
2019-08-14,151252.786009504
2019-08-15,151652.36923739
2019-08-16,153890.03172130798
2019-08-19,155744.0605393646
2019-08-20,154550.68126003694
2019-08-21,155807.98451599275
2019-08-22,155760.01010138929
2019-08-23,151758.96906916524
2019-08-26,153437.13959692512
2019-08-27,152835.15139780488
2019-08-28,153911.35168766303
2019-08-29,155877.26093573277
2019-08-30,155807.98451599275
2019-09-03,154896.9555914261
2019-09-04,156655.10742514976
2019-09-05,158668.991087823
2019-09-06,158791.4506755304
2019-09-09,158871.4679039312
2019-09-10,158834.144491896
2019-09-11,159963.5997945955
2019-09-12,160517.66746276774
2019-09-13,160411.1035534295
2019-09-16,159915.661302429
2019-09-17,160320.50716733444
2019-09-18,160416.4559965414
2019-09-19,160405.7690715361
2019-09-20,159647.93137952394
2019-09-23,159610.4642777408
2019-09-24,158357.97462834197
2019-09-25,159294.63421170277
2019-09-26,158962.81866120308
2019-09-27,158106.42776330202
2019-09-30,158839.65858597434
2019-10-01,156950.31801235408
2019-10-02,154177.89617014735
2019-10-03,155440.96497724045
2019-10-04,157544.45715899146
2019-10-07,156864.75076743794
2019-10-08,154429.40711275028
2019-10-09,155895.90468053188
2019-10-10,156950.31801235408
2019-10-11,158577.44275714763
2019-10-14,158400.8121344555
2019-10-15,159969.04204379988
2019-10-16,159712.17865808506
2019-10-17,160183.08588461965
2019-10-18,159481.96972061862
2019-10-21,160563.16322921874
2019-10-22,160038.56992059885
2019-10-23,160504.26839376954
2019-10-24,160766.52014503325
2019-10-25,161424.8526865762
2019-10-28,162334.7141319406
2019-10-29,162286.54214393365
2019-10-30,162784.33731455714
2019-10-31,162350.75350005773
2019-11-01,163854.7900144965
2019-11-04,164513.14051725794
2019-11-05,164331.121529017
2019-11-06,164368.64251445566
2019-11-07,164946.65248688337
2019-11-08,165353.4022409494
2019-11-11,165037.62605856688
2019-11-12,165385.55282205768
2019-11-13,165439.07725317648
2019-11-14,165679.90127077416
2019-11-15,166878.84852783568
2019-11-18,167001.88287453496
2019-11-19,166953.782731402
2019-11-20,166332.88136920522
2019-11-21,166065.29513604814
2019-11-22,166434.59574954948
2019-11-25,167724.498617076
2019-11-26,168104.46819436408
2019-11-27,168853.79226880905
2019-11-29,168227.55642471887
2019-12-02,166798.54391993894
2019-12-03,165679.90127077416
2019-12-04,166702.1819827066
2019-12-05,167001.88287453496
2019-12-06,168527.32916142122
2019-12-09,167997.41933212648
2019-12-10,167810.1197456476
2019-12-11,168286.46922138656
2019-12-12,169736.92742105102
2019-12-13,169838.65976261377
2019-12-16,171005.42051613
2019-12-17,171042.90557913165
2019-12-18,171053.59250413693
2019-12-19,171754.76255179342
2019-12-20,172507.76867603007
2019-12-23,172771.29567380704
2019-12-24,172776.6840393559
2019-12-26,173696.42415489323
2019-12-27,173653.3890753762
2019-12-30,172695.96632343376
2019-12-31,173115.5403875061
2020-01-02,174734.49277788383
2020-01-03,173411.2898112653
2020-01-06,174072.90925579309
2020-01-07,173583.50197420732
2020-01-08,174508.59453285654
2020-01-09,175691.87960738933
2020-01-10,175186.28926793844
2020-01-13,176391.14576588522
2020-01-14,176122.2124413409
2020-01-15,176520.14323712527
2020-01-16,177988.56265528596
2020-01-17,178542.5405173657
2020-01-21,178192.90743811778
2020-01-22,178214.44293909476
2020-01-23,178418.82364436355
2020-01-24,176832.14756362358
2020-01-27,173997.6158278568
2020-01-28,175820.96688472183
2020-01-29,175675.7504331797
2020-01-30,176245.92931434306
2020-01-31,173045.63532511872
2020-02-03,174331.06584923962
2020-02-04,176988.1048238265
2020-02-05,179031.98372138845
2020-02-06,179634.38502853407
2020-02-07,178676.98023781014
2020-02-10,180010.92401308942
2020-02-11,180322.85649471372
2020-02-12,181484.67791314347
2020-02-13,181291.02005531697
2020-02-14,181581.47091961978
2020-02-18,181113.54525535554
2020-02-19,181979.43763784113
2020-02-20,181231.80191793485
2020-02-21,179365.48762642677
2020-02-24,173416.71409925117
2020-02-25,168161.8542874596
2020-02-26,167543.28788366733
2020-02-27,160018.632968068
2020-02-28,159346.30863731646
2020-03-02,166247.06266723017
2020-03-03,161486.98054135471
2020-03-04,168274.794429364
2020-03-05,162681.06030820374
2020-03-06,159991.69114032364
2020-03-09,147497.2478922959
2020-03-10,155129.51744851551
2020-03-11,147567.16193529256
2020-03-12,133448.35098951048
2020-03-13,144856.38299496492
2020-03-16,129005.67053629147
2020-03-17,135970.92330182515
2020-03-18,129086.34334916735
2020-03-19,129360.64707804202
2020-03-20,123785.94286787853
2020-03-23,120620.9785954363
2020-03-24,131549.62567922592
2020-03-25,133518.93857820073
2020-03-26,141315.07731137084
2020-03-27,137105.93760164926
2020-03-30,141558.52366686898
2020-03-31,139448.5295240223
2020-04-01,133172.68220803008
2020-04-02,136245.69402238075
2020-04-03,134276.38112340597
2020-04-06,143295.23878631735
2020-04-07,143441.2904345196
2020-04-08,148256.35185021206
2020-04-09,150512.49642796267
2020-04-13,149138.2656395963
2020-04-14,153536.7704759238
2020-04-15,150274.40251557642
2020-04-16,150999.33525530345
2020-04-17,155078.68720017112
2020-04-20,152346.53440983297
2020-04-21,147720.80219830945
2020-04-22,150999.33525530345
2020-04-23,150988.5585242057
2020-04-24,153093.146340285
2020-04-27,155300.4543649443
2020-04-28,154586.37020118898
2020-04-29,158633.19437935998
2020-04-30,157156.20745997655
2020-05-01,152995.72469116133
2020-05-04,153417.77740338616
2020-05-05,154835.2228834545
2020-05-06,153785.6590806263
2020-05-07,155641.35829200307
2020-05-08,158216.6198387765
2020-05-11,158249.07576059923
2020-05-12,155094.92414169174
2020-05-13,152351.94073660034
2020-05-14,154175.20198737292
2020-05-15,154883.91574679784
2020-05-18,159601.64531945912
2020-05-19,157962.36082974364
2020-05-20,160645.78483430148
2020-05-21,159536.6975533767
2020-05-22,159839.66738697138
2020-05-26,161809.04315021093
2020-05-27,164216.54691622942
2020-05-28,163913.57708263473
2020-05-29,164643.97003278462
2020-06-01,165309.39725563358
2020-06-02,166678.22171723258
2020-06-03,168896.41424030063
2020-06-04,168452.73622100634
2020-06-05,172770.12819460477
2020-06-08,174858.49703038196
2020-06-09,173554.60237364686
2020-06-10,172586.1873559847
2020-06-11,162636.7140597365
2020-06-12,164584.42859346955
2020-06-15,166120.9749133865
2020-06-16,169318.41306886997
2020-06-17,168615.0876749939
2020-06-18,168680.01747985784
2020-06-19,167715.98499950877
2020-06-22,168791.96975474496
2020-06-23,169568.9720668926
2020-06-24,165243.47958375237
2020-06-25,167015.01252525573
2020-06-26,163048.15169183002
2020-06-29,165444.55542481784
2020-06-30,167563.79959519007
2020-07-01,168737.6011463568
2020-07-02,169666.77090160467
2020-07-06,172286.01947247543
2020-07-07,170509.0263205492
2020-07-08,171813.28020165418
2020-07-09,170835.13020356707
2020-07-10,172579.4518990486
2020-07-13,171085.09648137933
2020-07-14,173302.1933701191
2020-07-15,174894.38354493745
2020-07-16,174318.3493065443
2020-07-17,174823.72411137322
2020-07-20,176236.5715195065
2020-07-21,176611.49399439717
2020-07-22,177616.80135485064
2020-07-23,175497.52126204144
2020-07-24,174367.2217820726
2020-07-27,175638.82216795138
2020-07-28,174524.90331925114
2020-07-29,176671.25096833418
2020-07-30,176040.9199664269
2020-07-31,177432.07022261672
2020-08-03,178665.61078650202
2020-08-04,179355.68080112783
2020-08-05,180469.67149470208
2020-08-06,181676.05469622102
2020-08-07,181806.45314250377
2020-08-10,182349.88776932625
2020-08-11,180844.6298920297
2020-08-12,183366.0257445329
2020-08-13,183034.58737962166
2020-08-14,183039.99370638904
2020-08-17,183621.39834911254
2020-08-18,184018.10778203918
2020-08-19,183251.90016220775
2020-08-20,183822.47419017807
2020-08-21,184474.5741889028
2020-08-24,186343.88800389974
2020-08-25,186995.98800262448
2020-08-26,188870.7081443888
2020-08-27,189283.65451883603
2020-08-28,190506.29262309405
2020-08-31,189816.22260846823
2020-09-01,191603.9745302737
2020-09-02,194375.37258302618
2020-09-03,187686.09393968733
2020-09-04,186153.69666124298
2020-09-08,181067.4028850387
2020-09-09,184642.99653474212
2020-09-10,181436.8651495065
2020-09-11,181529.32950232516
2020-09-14,183920.2730248901
2020-09-15,184849.53258623046
2020-09-16,184115.88865553273
2020-09-17,182496.57704078508
2020-09-18,180395.52758474956
2020-09-21,178387.80462002056
2020-09-22,180204.63575457144
2020-09-23,176025.5092409571
2020-09-24,176494.63830686058
2020-09-25,179348.06524448542
2020-09-28,182326.89740965102
2020-09-29,181333.911445086
2020-09-30,182708.77087609973
2020-10-01,183881.78213365265
2020-10-02,182135.91577338043
2020-10-05,185365.75596703112
2020-10-06,182730.61171779118
2020-10-07,185911.31001763613
2020-10-08,187559.01831882636
2020-10-09,189233.9199048199
2020-10-12,192278.20275018585
2020-10-13,191023.43202603803
2020-10-14,189823.1197163708
2020-10-15,189588.54620280984
2020-10-16,189473.98955124075
2020-10-19,186593.31544515712
2020-10-20,187340.75359165994
2020-10-21,186986.14525488854
2020-10-22,188011.80267589825
2020-10-23,188650.16234247337
2020-10-26,185163.92575478877
2020-10-27,184525.60201065065
2020-10-28,178218.6997478784
2020-10-29,180029.99882713245
2020-10-30,178153.24906767803
2020-11-02,180150.08753399836
2020-11-03,183330.7678726248
2020-11-04,187428.04511355172
2020-11-05,191083.476379471
2020-11-06,191039.7767348696
2020-11-09,193440.29358689307
2020-11-10,193156.6320631818
2020-11-11,194591.49992519154
2020-11-12,192703.77586123592
2020-11-13,195371.66341179452
2020-11-16,197810.43765921498
2020-11-17,196746.48692037127
2020-11-18,194378.731330885
2020-11-19,195197.1342516665
2020-11-20,193860.38852630177
2020-11-23,195022.53324666448
2020-11-24,198165.08191842336
2020-11-25,197859.50770814673
2020-11-27,198410.57585283008
2020-11-30,197532.1824622711
2020-12-01,199692.6117066552
2020-12-02,200112.77849093793
2020-12-03,200058.21230914633
2020-12-04,201782.20190529013
2020-12-07,201367.54921508575
2020-12-08,201956.78494907368
2020-12-09,200145.5038310381
2020-12-10,200080.0351896193
2020-12-11,199845.3898311843
2020-12-14,198950.66969301226
2020-12-15,201640.34420160676
2020-12-16,201956.78494907368
2020-12-17,203086.1684068992
2020-12-18,202275.2732754491
2020-12-21,201552.02889026073
2020-12-22,201212.3463260597
2020-12-23,201393.12599022442
2020-12-24,202176.6123022492
2020-12-28,203913.51601449182
2020-12-29,203524.44009942614
2020-12-30,203814.87300251043
2020-12-31,204850.40909369307
2021-01-04,202061.57069778076
2021-01-05,203453.2597905255
2021-01-06,204669.61146830986
2021-01-07,207710.44575972453
2021-01-08,208893.92840766074
2021-01-11,207485.80479999195
2021-01-12,207529.6481343413
2021-01-13,208088.49348663352
2021-01-14,207359.8248134593
2021-01-15,205847.56206094922
2021-01-19,207463.910074645
2021-01-20,210334.92104517765
2021-01-21,210526.6570526251
2021-01-22,209781.5359033083
2021-01-25,210608.90147211944
2021-01-26,210280.15728998263
2021-01-27,205140.77015190342
2021-01-28,206905.01083869732
2021-01-29,202762.90239640375
2021-02-01,206137.95904159656
2021-02-02,209052.77742404156
2021-02-03,209217.19441815623
2021-02-04,211595.1160573114
2021-02-05,212427.90591410836
2021-02-08,213962.06339196535
2021-02-09,213819.61296807163
2021-02-10,213726.46608895005
2021-02-11,214071.64478601093
2021-02-12,215129.12948619598
2021-02-16,214942.8357279529
2021-02-17,214992.10335028815
2021-02-18,214077.12295765232
2021-02-19,213699.07523074327
2021-02-22,212055.31839762224
2021-02-23,212312.8643096399
2021-02-24,214652.43874730557
2021-02-25,209480.18257937825
2021-02-26,208400.82111506478
2021-03-01,213452.48566200832
2021-03-02,211786.90594841432
2021-03-03,208981.59711514093
2021-03-04,206395.52291483275
2021-03-05,210192.45266006546
2021-03-08,209145.97818681857
2021-03-09,212132.0846454752
2021-03-10,213452.48566200832
2021-03-11,215616.75860715058
2021-03-12,215907.10170414246
2021-03-15,217194.65165204596
2021-03-16,216920.76103119663
2021-03-17,217660.42197009063
2021-03-18,214493.5717697063
2021-03-19,214096.64680215772
2021-03-22,215806.21353984904
2021-03-23,214107.65702909592
2021-03-24,213019.24311066035
2021-03-25,214217.56172507445
2021-03-26,217669.68995883467
2021-03-29,217559.71341798216
2021-03-30,216982.54762282377
2021-03-31,217862.0186864925
2021-04-01,220214.79461975294
2021-04-05,223375.53800584856
2021-04-06,223243.6308172121
2021-04-07,223501.9490616251
2021-04-08,224562.90027697996
2021-04-09,226195.50319341486
2021-04-12,226277.96314753112
2021-04-13,226948.5811625255
2021-04-14,226173.53662319394
2021-04-15,228603.20453283677
2021-04-16,229367.27476766717
2021-04-19,228240.36995799412
2021-04-20,226569.29411154025
2021-04-21,228713.1092288153
2021-04-22,226624.23747892023
2021-04-23,229081.36809164388
2021-04-26,229559.62145654345
2021-04-27,229510.1562608048
2021-04-28,229444.2385889236
2021-04-29,230906.44342548455
2021-04-30,229389.22337666957
2021-05-03,229883.98310136716
2021-05-04,228465.7652889035
2021-05-05,228537.23297730007
2021-05-06,230362.20054382976
2021-05-07,232038.80844558048
2021-05-10,229741.0297633556
2021-05-11,227690.70278835346
2021-05-12,222853.33353928864
2021-05-13,225530.3813112803
2021-05-14,228993.46588832326
2021-05-17,228410.803960305
2021-05-18,226442.86509454515
2021-05-19,225849.15701715168
2021-05-20,228278.87881045003
2021-05-21,228091.9743707781
2021-05-24,230417.1977948653
2021-05-25,229905.96763280663
2021-05-26,230362.20054382976
2021-05-27,230483.169350402
2021-05-28,230895.43319854635
2021-06-01,230692.04036029486
2021-06-02,231054.83901270057
2021-06-03,230197.29859681576
2021-06-04,232302.67670650885
2021-06-07,232077.31729803642
2021-06-08,232126.78249377507
2021-06-09,231780.47223994893
2021-06-10,232857.82204779086
2021-06-11,233242.65911529146
2021-06-14,233764.86358185136
2021-06-15,233336.0933739089
2021-06-16,232033.31231272063
2021-06-17,231956.29460780873
2021-06-18,228827.216849922
2021-06-21,232103.05572414157
2021-06-22,233343.9244651733
